TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,,,ToB
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,714.7985348,779.6703297,813.9194139,598.3516484,746.6300366,791.3553114,-0.408508,0.051392,0.865662,6.243134,0.590668,-5.001984,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,714.3956044,761.5384615,809.4871795,605.6043956,748.6446886,707.1428571,-0.408508,0.051392,0.865662,6.243134,0.590668,-5.001984,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,776.4468864,784.5054945,811.5018315,716.4102564,744.6153846,650.7326007,-0.408508,0.051392,0.865662,6.243134,0.590668,-5.001984,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,855.4212454,817.1428571,813.5164835,800.6227106,745.4212454,669.6703297,-0.408508,0.051392,0.865662,6.243134,0.590668,-5.001984,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,819.5604396,808.6813187,809.0842491,722.8571429,862.2710623,794.5787546,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,718.021978,790.1465201,818.3516484,607.2161172,898.5347985,710.7692308,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,694.2490842,789.3406593,813.9194139,610.03663,781.6849817,635.018315,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,770.8058608,806.6666667,809.4871795,728.4981685,786.5201465,722.4542125,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,853.4065934,819.96337,822.7838828,828.021978,836.8864469,828.8278388,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,820.3663004,813.9194139,822.3809524,773.6263736,832.4542125,1007.326007,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,730.1098901,789.3406593,810.2930403,643.0769231,802.6373626,1000.879121,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,702.3076923,769.1941392,798.6080586,610.03663,836.4835165,870.7326007,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,743.003663,767.1794872,800.2197802,714.3956044,929.5604396,840.1098901,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,807.8754579,788.9377289,811.5018315,834.8717949,850.1831502,752.6739927,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,821.1721612,799.010989,817.5457875,798.6080586,851.3919414,784.5054945,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,733.7362637,784.1025641,811.5018315,667.2527473,830.8424908,799.8168498,-0.42395,0.055969,0.872803,8.187103,0.635529,-11.536713,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,680.1465201,772.4175824,803.8461538,628.1684982,790.5494505,892.0879121,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,736.5567766,773.2234432,800.6227106,711.1721612,803.8461538,746.2271062,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,819.5604396,801.4285714,817.1428571,840.9157509,814.3223443,738.1684982,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,811.5018315,805.4578755,818.3516484,823.1868132,770,786.1172161,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,734.1391941,778.8644689,800.2197802,694.6520147,741.3919414,743.4065934,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,695.8608059,770.8058608,798.2051282,648.7179487,710.7692308,726.8864469,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,720.4395604,785.7142857,804.2490842,725.6776557,724.8717949,873.5531136,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,807.0695971,811.5018315,813.9194139,859.047619,754.6886447,1073.406593,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,840.5128205,789.7435897,815.1282051,858.6446886,826.007326,952.1245421,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,767.1794872,767.985348,805.8608059,725.2747253,855.018315,688.2051282,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,686.996337,771.2087912,806.2637363,648.3150183,827.2161172,660,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,718.8278388,774.029304,811.5018315,734.1391941,825.6043956,716.4102564,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,836.4835165,809.4871795,810.2930403,881.2087912,818.7545788,757.5091575,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,851.3919414,821.1721612,807.0695971,872.3443223,822.3809524,681.3553114,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,755.8974359,803.8461538,800.2197802,725.6776557,874.3589744,785.7142857,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,678.5347985,794.1758242,791.3553114,626.1538462,785.3113553,890.0732601,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,684.981685,796.5934066,786.9230769,658.7912088,677.3260073,646.3003663,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,767.985348,823.5897436,795.3846154,792.1611722,793.3699634,752.2710623,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,830.4395604,840.5128205,796.5934066,814.7252747,857.4358974,1056.483516,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,776.8498168,819.5604396,781.2820513,691.025641,854.2124542,968.2417582,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,694.6520147,798.6080586,767.1794872,570.952381,839.7069597,695.4578755,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,710.3663004,806.2637363,767.1794872,587.4725275,836.4835165,610.8424908,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.858120845,0.448057419,0,1.36553622,0.718136177,0.060231207,0,1.239623636,0.717664824,0.297564767,0,0.861625719,1.031549936,0.123419991,0,0.346043056,0.738166236,0.021483138,0,784.1025641,831.6483516,776.8498168,732.9304029,845.3479853,720.4395604,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,788.9377289,846.959707,782.4908425,807.0695971,817.9487179,790.952381,-0.314697,0.289734,0.879089,13.772278,4.336548,-37.197113,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,671.2820513,836.8864469,774.029304,689.8168498,849.7802198,786.5201465,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,582.6373626,824.3956044,762.7472527,572.967033,846.959707,648.7179487,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,604.7985348,823.1868132,762.7472527,592.3076923,776.8498168,630.989011,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,682.1611722,837.6923077,767.5824176,722.8571429,731.7216117,701.0989011,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,765.5677656,858.6446886,774.029304,797.3992674,771.6117216,757.1062271,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,753.4798535,854.2124542,770,707.1428571,786.5201465,805.4578755,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,657.985348,829.2307692,751.8681319,591.5018315,770,931.978022,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,612.8571429,808.2783883,742.6007326,573.7728938,775.6410256,1018.608059,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,693.8461538,821.5750916,749.047619,672.0879121,742.1978022,921.9047619,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
19:15:40,1.449839509,0.482738509,0.448057419,0,1.36553622,0.154671582,0.060231207,0,1.239623636,0.121032644,0.297564767,0,0.861625719,0.874656542,0.123419991,0,0.346043056,0.574632345,0.021483138,0,794.5787546,840.5128205,763.5531136,778.8644689,736.1538462,672.0879121,-0.287476,0.399963,0.919922,47.515106,2.018738,-126.24588,1,2,1,1,2,100,,,,
