,freq,RAW_AF7,RAW_AF8
0,0.0,5.811066401601403,0.7748553609942446
1,1.0,27.30651239065284,5.293627698404061
2,2.0,25.417515868825106,6.419753203836422
3,3.0,14.553331446380454,4.1473211690243605
4,4.0,13.933209677474377,4.435273878064732
